pcd,lad23cd,lad23nm
"FY1 3EP","E06000009","Blackpool"
"FY1 3EQ","E06000009","Blackpool"
"FY1 3ER","E06000009","Blackpool"
"FY1 3ES","E06000009","Blackpool"
"FY1 3ET","E06000009","Blackpool"
"FY1 3EU","E06000009","Blackpool"
"FY1 3EW","E06000009","Blackpool"
"FY1 3EX","E06000009","Blackpool"
"FY1 3EY","E06000009","Blackpool"
"FY1 3EZ","E06000009","Blackpool"
"FY1 3GA","E06000009","Blackpool"
"FY1 3GB","E06000009","Blackpool"
"FY1 3GD","E06000009","Blackpool"
"FY1 3GE","E06000009","Blackpool"
"FY1 3GF","E06000009","Blackpool"
"FY1 3GG","E06000009","Blackpool"
"FY1 3GH","E06000009","Blackpool"
"FY1 3GJ","E06000009","Blackpool"
"FY1 3GL","E06000009","Blackpool"
"FY1 3GN","E06000009","Blackpool"
"FY1 3GP","E06000009","Blackpool"
"FY1 3GQ","E06000009","Blackpool"
"FY1 3HA","E06000009","Blackpool"
"FY1 3HB","E06000009","Blackpool"
"FY1 3HD","E06000009","Blackpool"
"FY1 3HE","E06000009","Blackpool"
"FY1 3HF","E06000009","Blackpool"
"FY1 3HG","E06000009","Blackpool"
"FY1 3HH","E06000009","Blackpool"
"FY1 3HJ","E06000009","Blackpool"
"FY1 3HL","E06000009","Blackpool"
"FY1 3HN","E06000009","Blackpool"
"FY1 3HP","E06000009","Blackpool"
"FY1 3HR","E06000009","Blackpool"
"FY1 3HS","E06000009","Blackpool"
"FY1 3HT","E06000009","Blackpool"
"FY1 3HW","E06000009","Blackpool"
"FY1 3HX","E06000009","Blackpool"
"FY1 3HY","E06000009","Blackpool"
"FY1 3HZ","E06000009","Blackpool"
"FY1 3JA","E06000009","Blackpool"
"FY1 3JB","E06000009","Blackpool"
"FY1 3JD","E06000009","Blackpool"
"FY1 3JE","E06000009","Blackpool"
"FY1 3JF","E06000009","Blackpool"
"FY1 3JG","E06000009","Blackpool"
"FY1 3JH","E06000009","Blackpool"
"FY1 3JJ","E06000009","Blackpool"
"FY1 3JL","E06000009","Blackpool"
"FY1 3JN","E06000009","Blackpool"
"FY1 3JP","E06000009","Blackpool"
"FY1 3JQ","E06000009","Blackpool"
"FY1 3JS","E06000009","Blackpool"
"FY1 3JT","E06000009","Blackpool"
"FY1 3JU","E06000009","Blackpool"
"FY1 3JW","E06000009","Blackpool"
"FY1 3JX","E06000009","Blackpool"
"FY1 3LA","E06000009","Blackpool"
"FY1 3LB","E06000009","Blackpool"
"FY1 3LD","E06000009","Blackpool"
"FY1 3LE","E06000009","Blackpool"
"FY1 3LF","E06000009","Blackpool"
"FY1 3LG","E06000009","Blackpool"
"FY1 3LH","E06000009","Blackpool"
"FY1 3LJ","E06000009","Blackpool"
"FY1 3LL","E06000009","Blackpool"
"FY1 3LP","E06000009","Blackpool"
"FY1 3LQ","E06000009","Blackpool"
"FY1 3LR","E06000009","Blackpool"
"FY1 3LS","E06000009","Blackpool"
"FY1 3LT","E06000009","Blackpool"
"FY1 3LU","E06000009","Blackpool"
"FY1 3LW","E06000009","Blackpool"
"FY1 3LX","E06000009","Blackpool"
"FY1 3LY","E06000009","Blackpool"
"FY1 3LZ","E06000009","Blackpool"
"FY1 3NA","E06000009","Blackpool"
"FY1 3NB","E06000009","Blackpool"
"FY1 3ND","E06000009","Blackpool"
"FY1 3NE","E06000009","Blackpool"
"FY1 3NF","E06000009","Blackpool"
"FY1 3NG","E06000009","Blackpool"
"FY1 3NH","E06000009","Blackpool"
"FY1 3NJ","E06000009","Blackpool"
"FY1 3NL","E06000009","Blackpool"
"FY1 3NN","E06000009","Blackpool"
"FY1 3NP","E06000009","Blackpool"
"FY1 3NQ","E06000009","Blackpool"
"FY1 3NR","E06000009","Blackpool"
"FY1 3NS","E06000009","Blackpool"
"FY1 3NT","E06000009","Blackpool"
"FY1 3NU","E06000009","Blackpool"
"FY1 3NW","E06000009","Blackpool"
"FY1 3NX","E06000009","Blackpool"
"FY1 3NY","E06000009","Blackpool"
"FY1 3NZ","E06000009","Blackpool"
