pcd,lad23cd,lad23nm
"EH1 2XF","S12000036","City of Edinburgh"
"EH1 2XN","S12000036","City of Edinburgh"
"EH1 2XQ","S12000036","City of Edinburgh"
"EH1 2XU","S12000036","City of Edinburgh"
"EH1 2XY","S12000036","City of Edinburgh"
"EH1 2YA","S12000036","City of Edinburgh"
"EH1 2YB","S12000036","City of Edinburgh"
"EH1 2YD","S12000036","City of Edinburgh"
"EH1 2YE","S12000036","City of Edinburgh"
"EH1 2YF","S12000036","City of Edinburgh"
"EH1 2YG","S12000036","City of Edinburgh"
"EH1 2YH","S12000036","City of Edinburgh"
"EH1 2YJ","S12000036","City of Edinburgh"
"EH1 2YL","S12000036","City of Edinburgh"
"EH1 2YN","S12000036","City of Edinburgh"
"EH1 2YT","S12000036","City of Edinburgh"
"EH1 2YU","S12000036","City of Edinburgh"
"EH1 2YW","S12000036","City of Edinburgh"
"EH1 2YX","S12000036","City of Edinburgh"
"EH1 2YY","S12000036","City of Edinburgh"
"EH1 2YZ","S12000036","City of Edinburgh"
"EH1 2ZA","S12000036","City of Edinburgh"
"EH1 2ZB","S12000036","City of Edinburgh"
"EH1 2ZD","S12000036","City of Edinburgh"
"EH1 2ZF","S12000036","City of Edinburgh"
"EH1 2ZJ","S12000036","City of Edinburgh"
"EH1 2ZL","S12000036","City of Edinburgh"
"EH1 2ZN","S12000036","City of Edinburgh"
"EH1 2ZS","S12000036","City of Edinburgh"
"EH1 2ZY","S12000036","City of Edinburgh"
"EH1 2ZZ","S12000036","City of Edinburgh"
"EH1 3AA","S12000036","City of Edinburgh"
"EH1 3AB","S12000036","City of Edinburgh"
"EH1 3AD","S12000036","City of Edinburgh"
"EH1 3AE","S12000036","City of Edinburgh"
"EH1 3AF","S12000036","City of Edinburgh"
"EH1 3AG","S12000036","City of Edinburgh"
"EH1 3AH","S12000036","City of Edinburgh"
"EH1 3AJ","S12000036","City of Edinburgh"
"EH1 3AL","S12000036","City of Edinburgh"
"EH1 3AN","S12000036","City of Edinburgh"
"EH1 3AP","S12000036","City of Edinburgh"
"EH1 3AQ","S12000036","City of Edinburgh"
"EH1 3AR","S12000036","City of Edinburgh"
"EH1 3AS","S12000036","City of Edinburgh"
"EH1 3AT","S12000036","City of Edinburgh"
"EH1 3AU","S12000036","City of Edinburgh"
"EH1 3AW","S12000036","City of Edinburgh"
"EH1 3AX","S12000036","City of Edinburgh"
"EH1 3AY","S12000036","City of Edinburgh"
"EH1 3AZ","S12000036","City of Edinburgh"
"EH1 3BA","S12000036","City of Edinburgh"
"EH1 3BB","S12000036","City of Edinburgh"
"EH1 3BD","S12000036","City of Edinburgh"
"EH1 3BG","S12000036","City of Edinburgh"
"EH1 3BH","S12000036","City of Edinburgh"
"EH1 3BJ","S12000036","City of Edinburgh"
"EH1 3BL","S12000036","City of Edinburgh"
"EH1 3BN","S12000036","City of Edinburgh"
"EH1 3BP","S12000036","City of Edinburgh"
"EH1 3BQ","S12000036","City of Edinburgh"
"EH1 3BS","S12000036","City of Edinburgh"
"EH1 3BW","S12000036","City of Edinburgh"
"EH1 3BX","S12000036","City of Edinburgh"
"EH1 3BY","S12000036","City of Edinburgh"
"EH1 3BZ","S12000036","City of Edinburgh"
"EH1 3DA","S12000036","City of Edinburgh"
"EH1 3DD","S12000036","City of Edinburgh"
"EH1 3DE","S12000036","City of Edinburgh"
"EH1 3DG","S12000036","City of Edinburgh"
"EH1 3DH","S12000036","City of Edinburgh"
"EH1 3DJ","S12000036","City of Edinburgh"
"EH1 3DL","S12000036","City of Edinburgh"
"EH1 3DN","S12000036","City of Edinburgh"
"EH1 3DQ","S12000036","City of Edinburgh"
"EH1 3DS","S12000036","City of Edinburgh"
"EH1 3DT","S12000036","City of Edinburgh"
"EH1 3DU","S12000036","City of Edinburgh"
"EH1 3DX","S12000036","City of Edinburgh"
"EH1 3DY","S12000036","City of Edinburgh"
"EH1 3EB","S12000036","City of Edinburgh"
"EH1 3ED","S12000036","City of Edinburgh"
"EH1 3EG","S12000036","City of Edinburgh"
"EH1 3EJ","S12000036","City of Edinburgh"
"EH1 3EL","S12000036","City of Edinburgh"
"EH1 3EN","S12000036","City of Edinburgh"
"EH1 3EP","S12000036","City of Edinburgh"
"EH1 3ER","S12000036","City of Edinburgh"
"EH1 3EU","S12000036","City of Edinburgh"
"EH1 3EW","S12000036","City of Edinburgh"
"EH1 3EX","S12000036","City of Edinburgh"
"EH1 3EY","S12000036","City of Edinburgh"
"EH1 3EZ","S12000036","City of Edinburgh"
"EH1 3FU","S12000036","City of Edinburgh"
"EH1 3GX","S12000036","City of Edinburgh"
"EH1 3HA","S12000036","City of Edinburgh"
"EH1 3HB","S12000036","City of Edinburgh"
"EH1 3HD","S12000036","City of Edinburgh"
"EH1 3HH","S12000036","City of Edinburgh"
"EH1 3HL","S12000036","City of Edinburgh"
"EH1 3HP","S12000036","City of Edinburgh"
"EH1 3HQ","S12000036","City of Edinburgh"
"EH1 3HS","S12000036","City of Edinburgh"
"EH1 3HT","S12000036","City of Edinburgh"
"EH1 3HU","S12000036","City of Edinburgh"
